conn,suite,group,total_handshake_us,client_keygen_us,client_decap_us,key_schedule_us,sig_verify_us
801,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,244885.00,0.00,215.00,40.00,45422.00
802,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,167616.00,0.00,312.00,40.00,44956.00
803,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,158187.00,0.00,222.00,41.00,45581.00
804,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,343920.00,0.00,226.00,39.00,45354.00
805,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,208831.00,0.00,374.00,40.00,45585.00
806,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,692923.00,0.00,224.00,40.00,45490.00
807,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,248723.00,0.00,222.00,40.00,45089.00
808,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,302943.00,1.00,233.00,42.00,45585.00
809,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,154820.00,0.00,233.00,42.00,45360.00
810,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,141970.00,0.00,230.00,41.00,45589.00
811,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,448728.00,1.00,220.00,40.00,45705.00
812,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,500085.00,0.00,214.00,40.00,45442.00
813,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,358252.00,0.00,234.00,62.00,45042.00
814,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,302066.00,0.00,322.00,63.00,44553.00
815,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,494208.00,0.00,210.00,60.00,44364.00
816,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,211593.00,0.00,214.00,60.00,45121.00
817,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,753587.00,0.00,209.00,59.00,44550.00
818,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,189319.00,0.00,221.00,40.00,45681.00
819,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,232887.00,0.00,236.00,40.00,45077.00
820,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,397560.00,0.00,215.00,40.00,45217.00
821,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,312138.00,0.00,265.00,46.00,45095.00
822,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,425810.00,0.00,222.00,41.00,45012.00
823,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,243805.00,0.00,217.00,41.00,45293.00
824,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,421705.00,0.00,235.00,43.00,45259.00
825,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,207059.00,0.00,219.00,40.00,45381.00
826,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,304808.00,0.00,211.00,39.00,44752.00
827,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,450736.00,1.00,241.00,41.00,45770.00
828,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,267612.00,0.00,209.00,39.00,45352.00
829,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,152199.00,0.00,217.00,40.00,45201.00
830,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,134591.00,0.00,337.00,43.00,45918.00
831,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,383026.00,0.00,218.00,40.00,45122.00
832,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,170039.00,0.00,227.00,43.00,90717.00
833,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,220819.00,1.00,307.00,42.00,45629.00
834,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,546806.00,0.00,230.00,41.00,44977.00
835,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,537757.00,1.00,223.00,40.00,45214.00
836,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,428109.00,0.00,219.00,40.00,45912.00
837,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,389663.00,0.00,216.00,40.00,45401.00
838,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,229971.00,0.00,307.00,45.00,44861.00
839,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,333709.00,0.00,216.00,39.00,44943.00
840,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,237879.00,0.00,268.00,42.00,44917.00
841,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,283854.00,0.00,214.00,39.00,45593.00
842,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,181561.00,1.00,237.00,43.00,45346.00
843,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,252713.00,0.00,218.00,41.00,45869.00
844,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,142141.00,0.00,238.00,44.00,45578.00
845,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,272838.00,0.00,216.00,39.00,44758.00
846,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,317874.00,0.00,223.00,39.00,45780.00
847,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,199046.00,0.00,218.00,58.00,45021.00
848,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,456831.00,0.00,236.00,40.00,45078.00
849,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,232598.00,0.00,217.00,44.00,44620.00
850,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,399171.00,1.00,223.00,40.00,45647.00
851,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,179844.00,0.00,247.00,44.00,45799.00
852,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,939767.00,0.00,297.00,41.00,44920.00
853,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,338812.00,1.00,238.00,42.00,45319.00
854,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,194960.00,0.00,210.00,39.00,45832.00
855,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,293892.00,0.00,320.00,39.00,44773.00
856,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,333453.00,0.00,208.00,59.00,44997.00
857,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,259905.00,0.00,223.00,58.00,44967.00
858,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,309044.00,0.00,203.00,58.00,44525.00
859,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,276131.00,0.00,221.00,41.00,44879.00
860,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,183938.00,0.00,306.00,45.00,44782.00
861,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,305705.00,0.00,210.00,39.00,44845.00
862,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,780040.00,0.00,220.00,40.00,45528.00
863,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,232579.00,0.00,216.00,40.00,45479.00
864,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,250801.00,0.00,223.00,41.00,45524.00
865,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,218297.00,0.00,232.00,40.00,45063.00
866,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,288700.00,0.00,225.00,47.00,45608.00
867,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,237861.00,0.00,288.00,39.00,45686.00
868,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,360973.00,0.00,203.00,61.00,44397.00
869,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,277957.00,0.00,216.00,40.00,45254.00
870,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,498675.00,0.00,217.00,40.00,45550.00
871,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,274976.00,0.00,352.00,57.00,45802.00
872,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,199699.00,0.00,216.00,44.00,45541.00
873,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,321683.00,0.00,220.00,39.00,45461.00
874,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,362180.00,1.00,239.00,67.00,45066.00
875,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,190757.00,0.00,240.00,43.00,45679.00
876,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,357005.00,0.00,227.00,40.00,45706.00
877,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,334737.00,1.00,211.00,40.00,45426.00
878,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,562951.00,0.00,267.00,43.00,45002.00
879,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,255726.00,0.00,306.00,39.00,44820.00
880,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,178933.00,0.00,262.00,49.00,44914.00
881,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,276830.00,0.00,289.00,41.00,44554.00
882,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,375779.00,0.00,235.00,41.00,45129.00
883,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,161783.00,0.00,245.00,46.00,45711.00
884,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,692628.00,0.00,233.00,40.00,45468.00
885,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,275233.00,0.00,286.00,40.00,44839.00
886,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,236744.00,0.00,214.00,39.00,44764.00
887,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,209788.00,0.00,228.00,40.00,45506.00
888,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,926074.00,0.00,226.00,59.00,45070.00
889,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,288622.00,0.00,217.00,40.00,45444.00
890,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,600919.00,0.00,271.00,46.00,44986.00
891,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,386863.00,0.00,225.00,39.00,45318.00
892,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,285718.00,0.00,251.00,54.00,44850.00
893,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,436895.00,0.00,228.00,40.00,45540.00
894,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,168036.00,0.00,221.00,40.00,45608.00
895,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,346756.00,0.00,241.00,41.00,45056.00
896,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,381671.00,0.00,316.00,50.00,46194.00
897,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,271986.00,1.00,219.00,55.00,45338.00
898,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,243723.00,0.00,241.00,42.00,45814.00
899,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,383828.00,0.00,223.00,40.00,44497.00
900,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,153785.00,0.00,229.00,41.00,45616.00
901,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,197099.00,0.00,223.00,42.00,45773.00
902,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,326853.00,1.00,223.00,40.00,45634.00
903,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,337657.00,0.00,240.00,42.00,45392.00
904,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,404701.00,0.00,219.00,40.00,45323.00
905,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,606722.00,0.00,231.00,40.00,44871.00
906,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,362109.00,0.00,238.00,40.00,45100.00
907,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,331821.00,0.00,211.00,39.00,45256.00
908,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,189758.00,0.00,214.00,64.00,45113.00
909,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,169962.00,0.00,234.00,45.00,91762.00
910,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,284947.00,0.00,224.00,41.00,45368.00
911,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,173994.00,0.00,237.00,72.00,45091.00
912,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,175605.00,0.00,248.00,41.00,45026.00
913,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,279028.00,1.00,233.00,38.00,44849.00
914,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,393719.00,0.00,222.00,40.00,45824.00
915,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,404964.00,0.00,235.00,40.00,45134.00
916,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,263453.00,0.00,221.00,41.00,45775.00
917,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,136121.00,1.00,247.00,43.00,46013.00
918,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,313803.00,0.00,222.00,38.00,45331.00
919,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,293863.00,0.00,217.00,40.00,45484.00
920,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,402832.00,0.00,349.00,43.00,45116.00
921,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,261928.00,0.00,221.00,40.00,45509.00
922,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,545646.00,0.00,220.00,39.00,44948.00
923,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,244067.00,0.00,220.00,40.00,45549.00
924,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,511593.00,0.00,220.00,40.00,45848.00
925,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,230902.00,0.00,243.00,42.00,45099.00
926,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,415017.00,0.00,227.00,50.00,44879.00
927,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,539755.00,0.00,227.00,40.00,45298.00
928,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,356614.00,0.00,219.00,44.00,44835.00
929,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,324068.00,0.00,221.00,39.00,45108.00
930,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,436843.00,0.00,244.00,42.00,45663.00
931,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,183628.00,0.00,216.00,39.00,45421.00
932,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,438172.00,0.00,218.00,40.00,45196.00
933,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,380463.00,0.00,223.00,40.00,44672.00
934,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,701157.00,0.00,237.00,43.00,44984.00
935,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,241624.00,0.00,233.00,42.00,45613.00
936,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,565922.00,0.00,227.00,39.00,45641.00
937,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,257907.00,1.00,213.00,39.00,44709.00
938,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,293951.00,0.00,218.00,41.00,45727.00
939,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,247629.00,0.00,220.00,40.00,45712.00
940,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,163956.00,0.00,224.00,40.00,45369.00
941,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,155886.00,0.00,239.00,41.00,44826.00
942,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,504142.00,0.00,215.00,40.00,45123.00
943,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,235694.00,0.00,243.00,42.00,45071.00
944,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,176959.00,0.00,213.00,39.00,44929.00
945,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,201931.00,0.00,222.00,39.00,45436.00
946,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,149482.00,1.00,346.00,44.00,45739.00
947,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,453136.00,0.00,222.00,40.00,45493.00
948,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,204763.00,0.00,231.00,41.00,44968.00
949,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,151090.00,1.00,234.00,43.00,45252.00
950,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,476758.00,0.00,220.00,40.00,45873.00
951,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,660771.00,0.00,238.00,41.00,45694.00
952,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,290905.00,0.00,222.00,39.00,45112.00
953,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,166557.00,0.00,264.00,43.00,45158.00
954,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,185100.00,0.00,214.00,39.00,45425.00
955,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,306852.00,0.00,224.00,40.00,44822.00
956,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,153921.00,0.00,225.00,40.00,45740.00
957,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,557793.00,0.00,219.00,41.00,45288.00
958,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,208625.00,0.00,219.00,40.00,45643.00
959,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,142087.00,0.00,229.00,43.00,45340.00
960,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,597713.00,0.00,241.00,61.00,46892.00
961,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,606999.00,0.00,241.00,44.00,45022.00
962,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,206392.00,1.00,236.00,42.00,45044.00
963,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,631094.00,0.00,361.00,87.00,45756.00
964,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,167965.00,1.00,225.00,62.00,45742.00
965,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,294205.00,0.00,246.00,43.00,44669.00
966,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,401696.00,0.00,345.00,54.00,46311.00
967,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,287657.00,0.00,235.00,42.00,45916.00
968,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,743114.00,0.00,246.00,44.00,45414.00
969,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,242599.00,0.00,257.00,43.00,46644.00
970,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,203106.00,0.00,395.00,354.00,52099.00
971,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,325950.00,0.00,439.00,42.00,45903.00
972,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,464592.00,0.00,392.00,61.00,46216.00
973,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,260971.00,0.00,355.00,56.00,45096.00
974,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,320851.00,0.00,236.00,43.00,44758.00
975,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,490629.00,0.00,230.00,41.00,45329.00
976,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,274695.00,0.00,238.00,41.00,44804.00
977,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,198962.00,0.00,311.00,41.00,45112.00
978,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,293196.00,0.00,337.00,53.00,51319.00
979,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,388921.00,1.00,246.00,63.00,44188.00
980,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,342745.00,0.00,215.00,68.00,44335.00
981,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,292148.00,0.00,221.00,59.00,44727.00
982,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,315675.00,0.00,224.00,71.00,44425.00
983,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,353031.00,0.00,212.00,59.00,44747.00
984,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,391927.00,0.00,223.00,65.00,45289.00
985,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,513928.00,0.00,235.00,64.00,44311.00
986,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,172912.00,0.00,224.00,66.00,44597.00
987,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,565866.00,0.00,244.00,65.00,44174.00
988,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,585296.00,0.00,233.00,42.00,45658.00
989,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,564529.00,0.00,221.00,40.00,45751.00
990,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,142582.00,0.00,222.00,40.00,45873.00
991,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,767822.00,0.00,221.00,60.00,44442.00
992,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,289994.00,0.00,225.00,41.00,45244.00
993,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,243784.00,0.00,216.00,41.00,44943.00
994,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,239893.00,0.00,224.00,41.00,44776.00
995,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,502232.00,0.00,250.00,39.00,44680.00
996,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,388772.00,0.00,218.00,59.00,45132.00
997,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,185699.00,0.00,221.00,42.00,45625.00
998,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,554064.00,0.00,237.00,42.00,45264.00
999,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,375967.00,0.00,221.00,40.00,44886.00
1000,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,246615.00,0.00,213.00,39.00,45444.00
